Frame Number, Location X, Location Y, Rotation
2783, 325.82991, -1590.429492, 176.627518
2784, 321.806377, -1590.249544, 176.506378
2785, 317.960376, -1590.076257, 176.392426
2786, 314.102531, -1589.900999, 176.284775
2787, 310.277237, -1589.725668, 176.182663
2788, 304.990315, -1589.480158, 176.082932
2789, 302.225834, -1589.350845, 175.973831
2790, 295.374263, -1588.976569, 175.608887
2791, 291.852924, -1588.782695, 175.028595
2792, 288.518039, -1588.59711, 174.249039
2793, 284.891627, -1588.391984, 173.291458
2794, 278.2242, -1587.999682, 172.128036
2795, 274.373671, -1587.766379, 170.866745
2796, 270.635653, -1587.531808, 169.530869
2797, 266.896068, -1587.287196, 168.131699
2798, 263.330492, -1587.043142, 166.677628
2799, 259.834854, -1586.791678, 165.179443
2800, 256.376699, -1586.529144, 163.639771
2801, 253.241427, -1586.278262, 162.071335
2802, 249.41923, -1585.951052, 160.478058
2803, 243.631344, -1585.401682, 158.850021
2804, 240.721282, -1585.110198, 157.16954
2805, 238.071675, -1584.830206, 155.3918
2806, 235.391182, -1584.529492, 153.508713
2807, 231.079656, -1583.990826, 151.487717
2808, 228.687522, -1583.672321, 149.402527
2809, 226.570765, -1583.372496, 147.257431
2810, 224.717055, -1583.093551, 145.055145
2811, 222.936941, -1582.807977, 142.806671
2812, 220.146522, -1582.309598, 140.510223
2813, 218.880054, -1582.071639, 138.192871
2814, 217.406502, -1581.776933, 135.855057
2815, 215.96145, -1581.469049, 133.502106
2816, 213.555185, -1580.89941, 131.133148
2817, 212.426199, -1580.618684, 128.758224
2818, 211.352783, -1580.338831, 126.378723
2819, 208.936277, -1579.639531, 123.99234
2820, 207.766526, -1579.283828, 121.60331
2821, 206.769057, -1578.846356, 119.212357
2822, 204.946703, -1577.492562, 116.818733
2823, 203.987365, -1576.631468, 114.42392
2824, 202.500712, -1574.837864, 112.027603
2825, 201.873865, -1573.999177, 109.630638
2826, 201.171169, -1572.931853, 107.232979
2827, 200.144844, -1570.993913, 104.834679
2828, 199.557816, -1569.739326, 102.436005
2829, 198.766373, -1567.64536, 100.036903
2830, 198.126312, -1565.566696, 97.63752
2831, 197.782978, -1564.299643, 95.237923
2832, 197.281871, -1562.405385, 92.833252
2833, 196.981593, -1561.246992, 90.803627
2834, 196.693212, -1560.09628, 89.700577
2835, 196.486175, -1559.233053, 89.189041
2836, 196.374603, -1558.748189, 88.943764
2837, 196.308786, -1558.448771, 88.833015
2838, 196.285514, -1558.340213, 88.767845
2839, 196.267584, -1558.252721, 88.743294
2840, 196.263191, -1558.230744, 88.733025
2841, 196.263191, -1558.230744, 88.733025
2842, 196.263191, -1558.230744, 88.733025
2843, 196.263191, -1558.230744, 88.733025
2844, 196.263191, -1558.230744, 88.733025
2845, 196.263191, -1558.230744, 88.733025
2846, 196.263191, -1558.230744, 88.733025
2847, 196.263528, -1558.215506, 88.73159
2848, 196.263986, -1558.194832, 88.730774
2849, 196.266766, -1558.069229, 88.730263
2850, 196.269076, -1557.964946, 88.723595
2851, 196.277753, -1557.574774, 88.697792
2852, 196.284168, -1557.288642, 88.662766
2853, 196.301217, -1556.544773, 88.61599
2854, 196.328353, -1555.39418, 88.557121
2855, 196.361219, -1554.043517, 88.489326
2856, 196.382519, -1553.187587, 88.417427
2857, 196.427356, -1551.464514, 88.339897
2858, 196.455321, -1550.418095, 88.259605
2859, 196.518532, -1548.176832, 88.17543
2860, 196.601848, -1545.376645, 88.087997
2861, 196.690974, -1542.514999, 87.998489
2862, 196.745321, -1540.815736, 87.90789
2863, 196.869735, -1537.13763, 87.815918
2864, 196.939056, -1535.143038, 87.723579
2865, 197.084731, -1531.167058, 87.629791
2866, 197.249641, -1526.873519, 87.535507
2867, 197.449562, -1521.904118, 87.440536
2868, 197.652682, -1517.048769, 87.345078
2869, 197.767508, -1514.36114, 87.249237
2870, 197.994636, -1509.261719, 87.153099
2871, 198.124871, -1506.400773, 87.056297
2872, 198.433402, -1499.947408, 86.945282
2873, 198.748929, -1493.612844, 86.802269
2874, 198.940049, -1489.871453, 86.636017
2875, 199.281648, -1483.505004, 86.429703
2876, 199.70911, -1475.99348, 86.180122
2877, 200.138907, -1468.859626, 85.899178
2878, 200.643992, -1461.006184, 85.59388
2879, 200.932928, -1456.680104, 85.277649
2880, 201.504478, -1448.770759, 84.94693
2881, 201.832069, -1444.425362, 84.609543
2882, 202.433624, -1437.047197, 84.260277
2883, 203.186789, -1428.545086, 83.897797
2884, 203.650203, -1423.543955, 83.529121
2885, 204.388419, -1416.120445, 83.152275
2886, 205.318187, -1407.45357, 82.768509
2887, 206.215178, -1399.589655, 82.38031
2888, 207.244723, -1391.109509, 81.988564
2889, 208.226894, -1383.433687, 81.594666
2890, 208.700515, -1379.823107, 81.200218
2891, 209.891342, -1371.317866, 80.82296
2892, 210.417659, -1367.651762, 80.486816
2893, 211.641453, -1359.604197, 80.310577
2894, 213.055491, -1350.730317, 80.324326
2895, 214.342106, -1342.848541, 80.508598
2896, 215.036928, -1338.611701, 80.775154
2897, 216.25881, -1331.136883, 81.158287
2898, 217.030515, -1326.366021, 81.611412
2899, 218.114335, -1319.645518, 82.18158
2900, 219.41609, -1311.524113, 82.88781
2901, 220.589513, -1304.141485, 83.673546
2902, 221.823215, -1296.282567, 84.58194
2903, 222.471331, -1292.117138, 85.56118
2904, 223.577949, -1284.863633, 86.627937
2905, 224.206679, -1280.683581, 87.732719
2906, 225.15168, -1274.232889, 88.874016
2907, 225.90893, -1266.626692, 90.011642
2908, 226.370398, -1259.63827, 91.076385
2909, 226.643229, -1251.873979, 91.983498
2910, 226.733096, -1247.628594, 92.711739
2911, 226.709472, -1239.881474, 93.059181
2912, 226.656466, -1235.715695, 93.234818
2913, 226.438318, -1227.929048, 93.214539
2914, 226.27868, -1223.234448, 93.109444
2915, 225.991209, -1216.126145, 92.927223
2916, 225.617181, -1207.705275, 92.658775
2917, 225.268964, -1199.985511, 92.323196
2918, 224.905624, -1191.619657, 91.906624
2919, 224.597591, -1183.911923, 91.431595
2920, 224.450611, -1179.970943, 90.927307
2921, 224.307841, -1175.66964, 90.398506
2922, 224.121202, -1167.955007, 89.842285
2923, 224.002269, -1159.561083, 89.276367
2924, 223.963907, -1151.791515, 88.754059
2925, 223.964469, -1147.572584, 88.256432
2926, 224.04394, -1139.913781, 87.803894
2927, 224.10746, -1135.818476, 87.382645
2928, 224.315128, -1127.849963, 87.036377
2929, 224.468411, -1122.999479, 86.735229
2930, 224.756347, -1115.744807, 86.506111
2931, 225.165327, -1107.167023, 86.500809
2932, 225.576253, -1099.312289, 86.660538
2933, 225.829512, -1094.58613, 86.900726
2934, 226.223619, -1087.256238, 87.220787
2935, 226.443074, -1083.099494, 87.575371
2936, 226.831402, -1075.200871, 87.971077
2937, 227.054199, -1070.378903, 88.38485
2938, 227.345139, -1063.193393, 88.816353
2939, 227.626955, -1054.673106, 89.260452
2940, 227.832879, -1046.771506, 89.712296
2941, 227.935687, -1042.007384, 90.167793
2942, 228.035529, -1034.711749, 90.627823
2943, 228.07396, -1030.411459, 91.089355
2944, 228.068776, -1022.610293, 91.549873
2945, 228.040329, -1017.97321, 92.003059
2946, 227.916465, -1010.213511, 92.41201
2947, 227.806301, -1005.166558, 92.78096
2948, 227.579638, -997.74219, 93.088242
2949, 227.278289, -989.920654, 93.326965
2950, 226.887523, -981.387847, 93.506607
2951, 226.483683, -973.48813, 93.642555
2952, 226.263919, -969.373306, 93.759392
2953, 225.997979, -964.623382, 93.858421
2954, 225.492088, -956.215071, 93.933754
2955, 225.275732, -952.697599, 94.000069
2956, 224.71494, -944.025916, 94.046944
2957, 224.462441, -940.182993, 94.082489
2958, 223.786725, -930.163992, 94.072182
2959, 223.597163, -927.389951, 94.04937
2960, 223.059861, -919.621488, 93.996902
2961, 222.757938, -915.264779, 93.930389
2962, 222.203197, -907.235933, 93.846985
2963, 221.893258, -902.726093, 93.75515
2964, 221.31585, -894.182127, 93.65152
2965, 221.030027, -889.907781, 93.542274
2966, 220.498557, -881.745167, 93.423592
2967, 220.245162, -877.797321, 93.301376
2968, 219.754367, -869.874619, 93.172432
2969, 219.494732, -865.598282, 93.036507
2970, 219.018516, -857.385019, 92.877556
2971, 218.761613, -852.832341, 92.702362
2972, 218.530847, -848.613965, 92.513039
2973, 218.123788, -840.623802, 92.288803
2974, 217.90271, -836.088033, 92.047798
2975, 217.532719, -827.678066, 91.782898
2976, 217.358268, -823.484493, 91.508247
2977, 217.064048, -815.355468, 91.220413
2978, 216.92974, -811.351514, 90.92749
2979, 216.714317, -803.55841, 90.627327
2980, 216.610113, -799.303256, 90.323746
2981, 216.46207, -790.887859, 90.01561
2982, 216.398038, -786.34866, 89.705048
2983, 216.353959, -782.16048, 89.393013
2984, 216.329134, -774.048685, 89.078568
2985, 216.332841, -769.48548, 88.762878
2986, 216.355847, -764.909775, 88.446411
2987, 216.453762, -757.107851, 88.129181
2988, 216.529348, -752.556852, 87.811493
2989, 216.739659, -744.018652, 87.493126
2990, 216.993221, -735.937705, 87.174026
2991, 217.152357, -731.391538, 86.854576
2992, 217.289312, -727.805598, 86.534729
2993, 217.652835, -719.888928, 86.214211
2994, 217.859543, -715.726932, 85.893539
2995, 218.326391, -707.608234, 85.571838
2996, 218.604365, -703.08861, 85.248611
2997, 218.89782, -698.627988, 84.91864
2998, 219.472505, -690.828757, 84.574402
